dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1681495200,2,614.17,0.07,26.05,22.53,25.27,18.71,26.5,6.02
1681498800,2,594.14,0.05,24.68,24.32,23.84,18.68,24.8,5.83
1681502400,2,634.19,0.13,27.42,18.95,27.89,20.84,26.65,6.14
1681506000,2,687.6,0.39,31.19,13.05,34.33,23.51,29.51,6.71
1681509600,3,734.33,1.09,34.27,7.6,41.01,25.91,32.42,7.35
1681513200,3,767.71,2.96,35.99,3.17,45.78,26.75,33.61,7.6
1681516800,3,894.55,9.83,33.59,5.36,50.07,29.55,37.55,8.87
1681520400,3,1054.76,17.66,31.53,17.34,55.31,32.97,42.39,10.39
1681524000,3,1174.93,18.55,37.36,32.54,61.99,38.22,49.49,12.54
1681527600,3,1188.28,10.95,42.84,76.53,64.85,45.51,57.37,13.17
1681531200,3,734.33,2.79,20.39,123.02,32.9,30.57,36.79,7.22
1681534800,4,660.9,1.51,15.94,144.48,29.33,32.08,37.05,6.4
1681538400,4,694.27,1.22,17.14,154.5,32.42,35.76,40.84,6.78
1681542000,4,714.3,1.17,19.19,150.2,34.33,34.94,40.05,7.09
1681545600,3,761.03,1.29,23.31,138.76,38.15,33.38,38.73,7.54
1681549200,3,774.38,1.17,26.73,123.02,37.67,27.93,33.23,7.28
1681552800,2,814.44,0.81,34.62,97.27,38.62,22.63,28.02,6.84
1681556400,3,988.01,0.14,50.72,66.52,51.5,26.06,32.29,7.66
1681560000,3,1148.22,0.0,68.55,41.48,61.99,34.89,42.17,8.11
1681563600,4,1321.79,0.35,91.85,18.42,69.62,50.63,59.56,8.36
1681567200,4,1575.47,5.14,106.93,1.52,91.55,67.99,78.53,9.75
1681570800,5,1842.5,12.41,105.56,0.05,114.44,84.66,96.01,10.77
1681574400,5,1976.01,16.09,101.45,0.02,114.44,90.24,102.88,10.64
1681578000,5,1869.2,18.33,94.59,0.01,97.27,83.42,97.6,9.25
1681581600,4,1642.23,19.67,82.25,0.01,77.25,70.65,86.92,8.49
1681585200,4,1415.25,21.68,71.97,0.0,67.71,57.98,73.05,7.16
1681588800,4,1415.25,29.95,73.34,0.0,74.39,60.12,72.32,6.14
1681592400,4,1375.2,23.47,75.4,0.01,63.9,63.08,72.3,4.43
1681596000,4,1108.17,9.72,67.17,0.21,43.87,51.49,57.5,3.55
1681599600,3,1014.71,10.51,59.63,0.16,49.59,44.47,49.82,4.69
1681603200,4,1295.09,26.38,60.32,0.04,76.29,56.89,64.26,7.28
1681606800,4,1668.93,44.7,63.06,0.84,91.55,71.31,82.28,9.37
1681610400,4,1628.88,43.81,58.26,0.97,79.15,63.88,77.65,10.13
1681614000,3,1388.55,36.66,48.67,1.11,67.71,48.85,63.75,10.89
1681617600,2,827.79,5.53,47.3,5.23,37.67,21.62,29.23,6.52
1681621200,2,674.25,0.27,37.36,18.24,30.99,13.73,18.67,5.32
1681624800,2,627.52,0.06,31.19,29.33,27.18,10.54,14.41,4.75
1681628400,2,654.22,0.25,31.87,34.33,28.61,9.72,12.88,4.56
1681632000,2,707.63,0.27,34.62,34.69,31.47,10.48,13.56,4.75
1681635600,2,734.33,0.2,33.59,36.84,29.56,10.39,13.41,4.69
1681639200,2,821.11,0.07,35.99,33.62,29.56,11.97,16.0,5.57
1681642800,2,961.3,0.06,43.18,23.6,34.81,16.1,21.9,6.84
1681646400,2,1081.47,0.39,50.72,13.77,41.48,21.94,29.51,8.04
1681650000,3,1228.33,1.65,58.26,5.72,48.16,29.17,38.47,8.87
1681653600,3,1255.04,3.21,59.63,2.44,52.93,33.86,43.75,8.87
1681657200,3,1268.39,5.87,60.32,0.75,57.22,38.52,48.77,9.12
1681660800,3,1335.14,12.52,60.32,0.08,63.9,44.79,56.35,9.75
1681664400,4,1468.66,21.68,56.89,0.0,71.53,52.39,66.55,10.26
1681668000,4,1495.36,25.26,52.78,0.0,67.71,53.34,70.57,10.13
1681671600,3,1281.74,21.9,45.93,0.01,56.74,44.07,59.73,8.61
1681675200,3,1054.76,16.76,40.78,0.06,48.16,34.3,46.15,7.09
1681678800,3,894.55,10.95,39.07,0.31,43.39,27.39,36.46,6.08
1681682400,2,787.73,5.14,39.41,1.88,40.53,22.77,30.12,5.38
1681686000,2,741.0,2.74,39.41,4.16,41.96,21.22,28.21,5.32
1681689600,2,827.79,6.03,38.39,6.62,46.25,23.41,31.39,6.33
1681693200,2,867.84,8.16,36.67,18.95,40.53,20.72,28.95,6.27
1681696800,2,881.2,6.98,38.73,25.03,39.1,18.26,27.0,6.59
1681700400,2,834.47,4.25,40.78,28.97,39.1,16.27,24.74,6.71
1681704000,2,714.3,2.88,31.53,45.42,30.99,12.01,17.97,5.19
1681707600,2,654.22,2.79,23.99,72.24,26.46,10.0,14.66,4.37
1681711200,3,627.52,2.07,17.82,100.14,22.65,9.2,13.23,3.67
1681714800,3,634.19,1.84,15.42,115.87,21.7,9.52,13.52,3.58
1681718400,3,647.54,1.98,16.28,115.87,22.41,9.93,14.37,3.86
1681722000,3,654.22,2.1,16.79,104.43,21.22,9.34,13.98,3.96
1681725600,2,734.33,1.98,22.96,82.97,24.32,10.27,15.71,4.81
1681729200,2,867.84,0.57,34.62,58.65,31.47,13.59,20.97,6.59
1681732800,2,1001.36,0.0,43.87,40.41,39.1,18.49,28.04,8.36
1681736400,3,1281.74,0.27,59.63,19.67,51.98,28.83,43.85,11.53
1681740000,3,1428.6,2.21,61.69,5.28,55.79,36.57,57.33,12.79
1681743600,3,1415.25,5.31,53.47,1.5,51.98,38.72,61.77,11.91
1681747200,3,1508.71,9.72,46.61,0.38,46.73,42.22,67.54,11.02
1681750800,3,1548.77,13.3,41.47,0.1,40.05,42.23,69.38,9.37
1681754400,3,1415.25,13.63,37.7,0.09,34.81,38.05,64.02,8.61
1681758000,3,1308.44,14.31,34.96,0.06,33.38,37.4,61.04,8.99
1681761600,3,1268.39,17.21,33.93,0.03,35.29,39.74,61.27,9.37
1681765200,3,1268.39,21.23,33.24,0.01,38.15,42.86,63.41,9.63
1681768800,3,1255.04,24.59,32.22,0.0,40.53,43.39,63.38,9.5
1681772400,3,1281.74,28.61,31.19,0.0,45.78,43.47,63.14,9.63
1681776000,3,1522.06,37.55,33.24,0.77,59.6,49.71,70.47,11.91
1681779600,3,1041.41,17.21,39.76,9.57,51.5,25.1,36.58,7.79
1681783200,2,907.9,11.06,35.99,28.97,42.92,18.72,27.99,7.09
1681786800,2,761.03,6.2,30.5,72.96,37.19,17.16,25.22,6.33
1681790400,3,627.52,2.77,20.91,127.32,30.04,17.55,23.99,4.94
1681794000,4,580.79,1.96,16.45,153.06,27.66,18.51,24.0,4.24
1681797600,4,540.73,1.75,14.22,157.36,25.03,17.54,22.52,3.74
1681801200,4,534.06,1.82,14.57,153.06,24.8,16.43,21.16,3.7
1681804800,3,547.41,2.04,16.79,137.33,25.75,14.24,18.94,3.93
1681808400,3,554.08,2.04,18.85,117.3,24.56,11.51,16.19,3.99
1681812000,2,654.22,2.49,27.76,90.84,30.28,12.06,17.83,5.32
1681815600,2,774.38,1.1,37.36,59.37,34.81,14.55,22.11,7.16
1681819200,2,801.09,0.01,37.36,35.05,34.33,16.83,25.38,8.49
1681822800,2,847.82,0.19,37.7,20.38,35.76,20.16,30.22,9.75
1681826400,2,894.55,0.86,38.04,10.46,37.19,23.41,35.57,10.39
1681830000,3,947.95,2.43,37.36,4.65,38.15,26.65,40.5,10.51
1681833600,3,1108.17,7.49,34.27,0.87,37.67,32.45,48.78,10.89
1681837200,3,1228.33,14.53,29.13,0.06,35.29,35.51,53.03,9.75
1681840800,3,1241.68,19.22,25.7,0.01,33.38,36.63,53.4,9.12
1681844400,3,1281.74,22.13,23.99,0.0,29.56,41.29,57.99,9.25
1681848000,4,1468.66,28.61,23.31,0.0,29.8,53.18,71.69,10.64
1681851600,4,1735.69,38.0,23.65,0.0,34.33,69.89,91.66,13.17
1681855200,5,2029.42,48.28,24.68,0.0,40.53,85.56,111.35,15.33
1681858800,5,2216.34,58.11,25.02,0.0,48.16,93.84,122.28,15.2
1681862400,5,2510.07,70.63,27.08,1.15,66.76,102.31,133.22,17.23
1681866000,4,1615.52,50.07,35.99,9.3,81.06,54.89,73.82,12.41
1681869600,3,1441.96,30.85,45.24,27.54,73.43,45.91,63.03,12.41
1681873200,4,1241.68,13.41,48.67,77.96,65.8,50.08,66.41,12.79
1681876800,3,894.55,4.19,30.16,133.04,45.3,47.46,58.22,9.37
1681880400,4,774.38,2.37,21.59,163.08,39.58,50.56,58.49,7.66
1681884000,5,767.71,1.75,18.85,188.83,39.1,54.4,61.59,7.35
1681887600,5,747.68,1.45,18.68,183.11,37.19,50.14,56.81,7.22
1681891200,4,734.33,1.31,22.28,141.62,36.24,35.91,42.18,7.54
1681894800,2,714.3,0.85,25.36,92.98,33.86,20.82,26.39,7.54
1681898400,2,754.36,0.6,31.53,46.49,36.24,13.41,18.93,7.79
1681902000,2,834.47,0.66,35.99,16.09,37.67,12.72,19.41,8.49
1681905600,2,841.14,1.38,33.24,7.33,34.81,14.04,21.87,9.12
1681909200,2,854.49,2.12,30.85,5.36,33.86,16.09,25.28,9.37
1681912800,2,854.49,3.1,29.82,3.4,34.33,17.79,27.92,9.75
1681916400,2,867.84,3.8,28.79,2.48,33.38,19.65,30.08,10.26
1681920000,2,854.49,3.97,28.1,2.21,29.56,19.63,29.74,9.88
1681923600,2,807.76,3.44,27.76,2.48,26.7,17.9,26.82,8.49
1681927200,2,781.06,3.21,28.1,2.57,25.99,18.01,26.44,7.85
1681930800,2,774.38,2.91,28.45,2.77,24.08,19.51,28.13,7.6
1681934400,2,821.11,4.81,29.82,1.32,26.94,23.36,32.52,7.79
1681938000,3,894.55,9.83,29.47,0.24,32.42,28.38,38.43,8.23
1681941600,3,961.3,17.21,29.13,0.03,40.53,33.71,44.77,8.99
1681945200,3,1014.71,22.13,28.45,0.01,45.3,37.37,49.09,9.63
1681948800,3,1108.17,23.92,28.1,1.86,47.21,41.24,53.89,10.77
1681952400,3,1081.47,17.43,29.82,11.27,41.96,38.16,48.83,9.37
1681956000,3,1028.06,11.96,30.5,20.74,38.62,35.44,44.46,8.74
1681959600,3,921.25,5.92,28.79,33.62,33.38,31.81,39.35,7.54
1681963200,2,727.65,2.37,20.05,60.8,23.84,23.34,29.12,5.7
1681966800,2,674.25,1.93,16.45,94.41,23.37,21.28,26.46,5.45
1681970400,3,674.25,1.58,14.22,131.61,24.08,24.44,29.41,5.64
1681974000,4,654.22,1.26,12.34,143.05,21.46,24.21,28.82,5.57
1681977600,3,654.22,1.24,13.37,128.75,20.98,20.97,25.31,5.89
1681981200,3,680.92,1.13,15.25,113.01,20.98,18.93,23.12,6.46
1681984800,2,754.36,0.96,20.05,94.41,23.6,18.72,22.88,7.66
1681988400,2,807.76,0.24,23.99,70.81,23.84,19.68,24.02,8.87
1681992000,2,814.44,0.0,23.99,51.5,21.93,21.02,25.6,9.37
1681995600,2,867.84,0.0,28.45,36.84,24.32,24.15,29.8,10.64
1681999200,3,907.9,0.02,31.53,26.11,26.46,27.1,33.91,11.53
1682002800,3,934.6,0.1,32.9,19.31,26.7,30.13,37.49,11.27
1682006400,3,961.3,0.51,35.64,12.16,28.37,33.19,40.83,10.39
1682010000,3,961.3,1.9,37.36,4.6,30.99,34.78,42.02,9.12
1682013600,3,921.25,4.86,35.3,1.15,33.86,36.43,43.34,8.11
1682017200,3,894.55,7.15,31.53,0.44,32.9,37.99,45.05,7.6
1682020800,3,961.3,9.39,30.85,0.21,33.86,41.85,49.94,7.73
1682024400,3,1054.76,12.07,31.53,0.09,35.29,46.61,56.39,7.79
1682028000,4,1148.22,16.54,33.24,0.02,39.58,51.4,62.87,7.92
1682031600,4,1214.98,24.59,34.27,0.01,49.59,55.34,68.07,8.74
1682035200,4,1428.6,38.89,35.3,1.42,68.66,63.72,78.67,11.53
1682038800,4,1482.01,34.42,44.55,10.28,75.34,59.46,72.93,11.53
1682042400,4,1441.96,21.46,50.72,33.26,70.57,55.84,68.69,12.03
1682046000,4,1255.04,7.71,41.47,98.71,54.84,53.82,65.48,10.89
1682049600,4,881.2,1.84,19.02,154.5,30.99,40.63,47.52,6.84
1682053200,4,767.71,1.02,16.45,147.34,26.46,32.22,37.21,5.76
1682056800,3,761.03,0.51,18.85,124.45,26.46,26.27,30.65,5.76
1682060400,2,774.38,0.16,23.65,91.55,28.85,22.39,26.56,6.08
1682064000,2,847.82,0.26,30.85,70.81,35.76,23.75,28.17,7.03
1682067600,3,934.6,0.33,35.3,60.08,41.01,26.65,31.33,7.79
1682071200,3,1081.47,0.52,41.81,54.36,48.16,32.13,37.91,9.5
1682074800,3,1255.04,0.1,48.67,44.35,55.31,38.35,46.14,12.03
1682078400,3,1335.14,0.0,52.09,33.97,58.17,42.9,52.55,14.19
1682082000,4,1949.31,2.65,72.66,7.87,70.57,65.67,83.43,22.8
1682085600,5,2456.67,13.63,74.03,0.06,75.34,90.17,116.98,28.88
1682089200,5,2483.37,22.13,62.38,0.0,66.76,96.65,127.13,27.36
1682092800,5,2216.34,24.36,50.72,0.0,52.45,85.58,114.38,21.28
1682096400,4,1842.5,23.02,43.53,0.0,43.39,68.69,91.88,15.33
1682100000,4,1548.77,18.33,40.1,0.01,35.76,56.96,75.01,11.78
1682103600,3,1335.14,12.07,37.01,0.04,27.89,49.97,63.98,9.75
1682107200,3,1281.74,9.83,35.64,0.07,24.8,49.63,61.93,8.99
1682110800,4,1295.09,10.28,33.93,0.06,24.8,51.6,63.61,8.61
1682114400,4,1321.79,12.74,31.87,0.03,27.18,53.59,65.75,8.61
1682118000,4,1348.5,16.54,30.16,0.02,31.47,55.24,67.74,9.25
1682121600,4,1428.6,20.79,29.47,3.84,37.67,58.05,71.34,10.77
1682125200,4,1308.44,15.65,34.62,25.03,41.96,50.02,61.06,10.13
1682128800,3,1228.33,9.5,38.04,69.38,44.82,49.62,59.53,10.39
1682132400,4,1121.52,4.41,32.9,143.05,46.73,61.87,71.68,10.26
1682136000,4,867.84,1.66,17.14,174.52,33.86,55.22,61.97,7.09
1682139600,5,774.38,1.13,12.68,180.24,28.85,48.2,53.37,6.02
1682143200,4,741.0,0.98,11.65,174.52,25.75,42.29,46.72,5.7
1682146800,4,707.63,0.94,12.0,154.5,22.89,35.22,39.08,5.57
1682150400,3,694.27,0.85,14.22,117.3,21.93,27.14,30.63,5.51
1682154000,2,667.57,0.46,15.77,80.11,19.79,18.52,21.6,4.88
1682157600,2,707.63,0.17,21.25,49.35,22.41,15.7,19.57,5.26
1682161200,2,794.41,0.06,25.7,33.26,25.27,18.6,24.04,6.33
1682164800,2,827.79,0.02,25.7,26.46,24.8,23.02,29.51,7.03
1682168400,3,867.84,0.06,26.73,22.71,25.99,28.41,35.95,7.09
1682172000,3,854.49,0.05,26.73,23.6,25.75,32.55,41.08,6.84
1682175600,3,847.82,0.03,26.05,27.54,25.03,37.15,46.3,6.59
1682179200,3,841.14,0.01,25.02,32.9,23.84,41.32,50.87,5.95
1682182800,3,801.09,0.0,23.99,38.27,22.41,43.82,53.12,5.07
1682186400,3,761.03,0.0,23.65,41.48,22.17,46.21,55.33,4.62
1682190000,3,761.03,0.0,24.68,40.77,22.89,48.73,57.8,4.81
1682193600,4,801.09,0.0,27.08,35.76,24.8,51.61,61.11,5.38
1682197200,4,834.47,0.02,29.82,29.68,27.42,54.01,64.33,5.89
1682200800,4,854.49,0.06,33.93,22.89,31.47,55.47,66.37,6.02
1682204400,4,881.2,0.29,39.41,15.38,38.62,57.26,68.8,6.27
1682208000,4,1001.36,4.47,43.53,13.59,50.07,62.12,75.02,7.47
1682211600,4,974.66,6.82,39.41,38.27,46.25,57.11,68.76,6.4
1682215200,4,907.9,4.81,37.7,60.08,41.01,50.73,61.71,6.14
1682218800,3,794.41,2.37,33.93,77.96,36.24,42.37,51.96,5.51
1682222400,2,594.14,1.45,21.76,88.69,24.08,24.89,31.55,3.86
1682226000,2,527.38,1.36,17.65,86.55,20.5,14.61,19.65,3.36
1682229600,2,500.68,1.26,15.08,91.55,18.12,10.17,14.27,3.04
1682233200,2,494.0,1.45,13.37,98.71,17.64,9.01,12.61,3.04
1682236800,3,500.68,1.66,13.02,104.43,18.12,9.84,13.41,3.17
1682240400,2,500.68,1.82,12.68,97.27,16.93,10.17,13.65,3.1
1682244000,2,594.14,2.26,18.85,81.54,21.22,12.93,17.29,4.24
1682247600,2,727.65,0.94,27.42,56.51,25.51,17.69,23.68,5.64
1682251200,2,807.76,0.01,31.53,33.97,27.42,22.03,29.37,6.9
1682254800,3,881.2,0.11,35.64,20.92,30.28,25.87,35.07,7.92
1682258400,3,907.9,0.41,36.33,13.23,31.47,26.77,37.6,7.98
1682262000,3,907.9,0.83,36.33,9.03,31.95,26.59,38.3,7.54
1682265600,3,947.95,1.62,36.33,5.54,31.95,26.75,39.68,7.16
1682269200,2,934.6,2.32,34.96,3.58,30.52,24.35,37.61,6.14
1682272800,2,894.55,4.69,34.62,1.65,33.86,23.04,35.94,6.02
1682276400,2,894.55,9.95,32.9,0.25,38.62,24.74,37.84,6.52
1682280000,3,934.6,16.09,30.16,0.04,40.53,27.88,41.75,7.03
1682283600,3,974.66,21.46,28.1,0.01,41.96,30.53,45.43,7.35
1682287200,3,988.01,26.6,26.73,0.0,45.3,31.83,47.29,7.54
1682290800,3,1054.76,34.87,27.42,0.01,55.79,34.67,50.39,8.23
1682294400,3,1321.79,49.17,29.82,2.26,76.29,43.84,61.03,11.27
1682298000,3,1268.39,39.79,37.7,4.65,76.29,37.28,51.57,10.89
1682301600,3,1268.39,31.74,39.76,14.48,73.43,33.34,46.98,11.4
1682305200,3,1161.58,19.0,46.61,48.64,74.39,33.75,46.6,11.02
1682308800,3,807.76,5.31,29.82,105.86,49.59,27.55,35.37,7.03
1682312400,3,660.9,1.87,21.59,123.02,38.62,22.84,28.55,5.51
1682316000,2,594.14,0.95,20.22,97.27,31.47,14.44,18.94,4.88
1682319600,2,554.08,1.34,19.36,71.53,27.18,9.24,12.78,4.37
1682323200,2,580.79,2.21,20.73,74.39,30.28,9.26,12.61,4.62
1682326800,2,634.19,2.32,23.31,87.26,34.33,11.19,14.94,5.26
1682330400,2,781.06,1.96,33.24,97.27,42.44,15.79,21.13,6.97
1682334000,2,961.3,0.52,48.67,85.83,50.54,21.57,29.32,9.12
1682337600,2,921.25,0.0,45.93,56.51,42.92,22.05,31.19,9.25
1682341200,2,814.44,0.12,40.44,24.68,34.81,21.1,31.92,9.12
1682344800,2,761.03,1.36,37.7,7.42,32.9,21.3,33.58,9.25
1682348400,2,714.3,2.51,34.62,4.02,31.95,21.72,34.2,8.74
1682352000,2,647.54,1.96,33.24,5.19,29.8,20.87,32.58,7.09
1682355600,2,547.41,1.03,31.87,8.31,27.42,18.71,29.32,5.19
1682359200,2,480.65,0.57,30.16,11.35,26.46,18.17,28.18,4.43
1682362800,2,453.95,0.44,29.82,12.7,27.18,18.32,28.07,4.43
1682366400,2,460.62,0.57,31.19,11.44,30.04,18.68,28.34,4.69
1682370000,2,473.98,1.01,33.24,8.49,33.86,19.08,28.77,4.94
1682373600,2,487.33,2.04,34.96,5.05,38.15,19.41,29.1,5.32
1682377200,2,527.38,4.81,35.64,1.83,42.92,20.47,30.1,6.08
1682380800,3,687.6,14.08,32.56,4.25,51.5,25.05,35.68,8.04
1682384400,3,894.55,21.46,34.62,5.14,59.6,29.18,40.55,10.01
1682388000,3,974.66,21.9,37.7,6.79,63.9,28.94,40.48,10.77
1682391600,3,907.9,14.08,42.84,11.35,62.94,25.43,35.98,10.39
1682395200,2,654.22,2.82,33.93,32.54,43.39,16.72,23.85,6.9
1682398800,2,600.81,1.48,28.45,50.78,39.58,14.6,20.41,6.02
1682402400,2,600.81,1.29,26.39,64.37,38.62,14.04,19.42,5.83
1682406000,2,620.84,1.38,28.1,73.67,40.53,14.27,19.29,6.02
1682409600,2,614.17,1.31,30.85,80.11,40.53,13.55,18.58,6.21
1682413200,2,534.06,0.95,27.42,76.53,30.52,11.2,15.98,5.26
1682416800,2,540.73,0.64,26.39,58.65,24.56,13.07,18.06,4.5
1682420400,2,600.81,0.16,30.16,39.34,24.8,16.49,22.78,4.62
1682424000,2,614.17,0.01,31.19,29.68,24.8,18.4,26.21,5.19
1682427600,2,587.46,0.03,30.16,27.18,23.84,18.15,28.31,5.64
